Unnamed: 0,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
132247,157137,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,4.625,1.3253,4705.55,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5160.0,CIB,780,CIB,45-54,to_inst,76.37614679,North,direct,0
34368,59258,2019,ncf,Female,pre,type1,p4,l1,nopc,nob/c,136500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920.0,EQUI,577,EXP,65-74,to_inst,,south,direct,1
94123,119013,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,,,,360.0,not_neg,int_only,not_lpsm,108000.0,sb,pr,home,1U,3960.0,CRIF,546,CIB,35-44,to_inst,89.35185185,North,direct,1
127485,152375,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,586500,4.25,0.2206,12118.75,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,41520.0,CIB,619,EXP,35-44,to_inst,89.1337386,south,direct,0
33177,58067,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,646500,4.375,0.0673,5800.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,10800.0,CIB,745,EXP,35-44,not_inst,80.01237624,central,direct,0
90529,115419,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,,,,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,3660.0,EXP,555,CIB,35-44,to_inst,105.0595238,south,direct,1
126526,151416,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,4.5,0.7454,908.52,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11460.0,CRIF,779,EXP,35-44,not_inst,73.93617021,North,direct,0
47116,72006,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,486500,4.75,0.33,2966.31,360.0,neg_amm,not_int,not_lpsm,618000.0,sb,pr,home,1U,7260.0,CRIF,887,CIB,35-44,to_inst,78.72168285,North,direct,0
107387,132277,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,196500,3.49,0.4466,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CIB,823,EXP,65-74,to_inst,73.32089552,south,direct,0
38262,63152,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,546500,3.875,0.483,14358.7,360.0,not_neg,int_only,not_lpsm,788000.0,sb,pr,home,1U,10020.0,CIB,513,EXP,55-64,to_inst,69.35279188,North,direct,0
41575,66465,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,226500,,,,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,ir,home,1U,3540.0,CRIF,865,EXP,35-44,not_inst,73.53896104,south,direct,1
77715,102605,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,76500,4.125,1.0889,2659.6,180.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,8340.0,CIB,511,EXP,65-74,to_inst,20.23809524,south,direct,0
20677,45567,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,,,,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,3960.0,CRIF,832,CIB,25-34,to_inst,89.77272727,south,direct,1
1318,26208,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,126500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2220.0,EQUI,698,EXP,65-74,to_inst,,south,direct,1
11410,36300,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,0.5238,5830.0,360.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,2U,12420.0,CRIF,678,EXP,45-54,to_inst,38.69193154,south,direct,0
56687,81577,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,386500,3.25,-0.1856,5702.16,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6060.0,CIB,826,CIB,45-54,to_inst,105.0271739,North,direct,0
33140,58030,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,476500,2.875,-0.8534,3562.14,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,,EXP,616,EXP,45-54,not_inst,68.26647564,North,direct,0
23740,48630,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,5.375,1.4562,1375.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4620.0,CIB,804,CIB,55-64,to_inst,64.75694444,North,direct,0
65372,90262,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,486500,4.25,0.3404,,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,10560.0,CRIF,566,EXP,25-34,not_inst,93.91891892,North,direct,0
42910,67800,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.5041,4511.38,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2460.0,CIB,602,CIB,45-54,to_inst,59.33908046,south,direct,0
17381,42271,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,,CRIF,713,EXP,>74,not_inst,46.7765043,central,direct,1
74105,98995,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4740.0,EQUI,898,EXP,65-74,to_inst,,North,direct,1
16008,40898,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,296500,3.99,0.4326,7861.88,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5040.0,EXP,580,CIB,65-74,to_inst,70.93301435,central,direct,0
8017,32907,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.375,-0.244,2247.98,324.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,5460.0,CIB,829,CIB,45-54,to_inst,58.48082596,south,direct,0
24494,49384,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,106500,5.25,1.4062,3176.4,360.0,not_neg,not_int,not_lpsm,138000.0,sb,ir,home,1U,9900.0,CIB,520,EXP,55-64,to_inst,77.17391304,central,direct,0
111923,136813,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.0,0.0218,2350.74,180.0,not_neg,not_int,not_lpsm,358000.0,sb,ir,home,1U,5640.0,CRIF,892,EXP,55-64,not_inst,60.47486034,North,direct,0
21839,46729,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,8280.0,CRIF,505,EXP,45-54,to_inst,83.73015873,North,direct,1
140870,165760,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1140.0,EXP,848,CIB,>74,to_inst,89.35185185,central,direct,1
16601,41491,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.5,-0.064,1491.5,360.0,not_neg,int_only,not_lpsm,628000.0,sb,pr,home,1U,7380.0,CIB,696,EXP,65-74,not_inst,40.84394904,south,direct,0
141896,166786,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.5243,,360.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,5640.0,CIB,802,CIB,55-64,to_inst,63.75598086,south,direct,0
31936,56826,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,516500,,,,360.0,neg_amm,not_int,not_lpsm,508000.0,sb,pr,home,1U,,CRIF,549,EXP,45-54,not_inst,101.6732283,south,direct,1
9068,33958,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,216500,4.25,0.9512,6730.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6600.0,EXP,639,EXP,45-54,to_inst,77.87769784,south,direct,0
64469,89359,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.875,0.0963,0.0,360.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,3540.0,CRIF,779,CIB,<25,not_inst,74.28057554,south,direct,0
67457,92347,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,2.99,0.1247,7538.0,180.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,9900.0,CIB,632,EXP,55-64,to_inst,44.70338983,south,direct,0
133505,158395,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,3.375,-0.3647,1500.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5580.0,EXP,623,CIB,55-64,not_inst,73.84020619,North,direct,0
53882,78772,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,536500,4.875,1.2122,11147.16,240.0,not_neg,not_int,not_lpsm,1248000.0,sb,ir,home,1U,16260.0,CIB,781,EXP,65-74,to_inst,42.98878205,south,direct,0
41793,66683,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,4.75,0.4353,944.68,360.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1U,4800.0,CIB,528,EXP,45-54,to_inst,77.05223881,North,direct,0
40544,65434,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4260.0,EQUI,535,EXP,35-44,not_inst,,North,direct,1
102857,127747,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.625,1.1921,2250.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,2820.0,CIB,516,EXP,55-64,to_inst,21.82377049,south,direct,0
140009,164899,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.625,0.527,0.0,240.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,9840.0,CIB,555,EXP,65-74,not_inst,64.89825581,North,direct,0
94155,119045,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,566500,4.56,0.1905,2326.6,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,11160.0,CRIF,675,EXP,35-44,not_inst,78.89972145,North,direct,0
103795,128685,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.0,-0.0028,1564.38,180.0,neg_amm,not_int,not_lpsm,908000.0,sb,pr,home,1U,17700.0,EXP,763,EXP,35-44,not_inst,51.37665198,south,direct,0
35933,60823,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,606500,3.625,-0.1919,2229.0,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,12120.0,CRIF,689,CIB,35-44,not_inst,71.52122642,south,direct,0
46189,71079,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,2880.0,EXP,784,EXP,65-74,to_inst,34.375,North,direct,1
75892,100782,2019,cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,226500,4.875,0.7322,2310.88,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3120.0,CIB,694,EXP,65-74,to_inst,103.8990826,south,direct,0
9929,34819,2019,cf,Sex Not Available,nopre,type3,p1,l2,nopc,nob/c,406500,3.5,-0.4641,6581.25,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6000.0,CIB,510,EXP,45-54,to_inst,99.63235294,south,direct,0
59363,84253,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,676500,3.875,0.2647,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,9600.0,CRIF,793,CIB,35-44,not_inst,89.24802111,south,direct,0
96577,121467,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,466500,3.25,-0.5301,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,,CIB,633,CIB,35-44,not_inst,95.5942623,North,direct,0
16360,41250,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,4.25,0.042,990.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4080.0,CRIF,852,EXP,65-74,not_inst,43.20083682,North,direct,0
136201,161091,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,3.625,-0.143,0.0,360.0,neg_amm,int_only,not_lpsm,908000.0,sb,pr,home,1U,9120.0,EXP,721,EXP,55-64,not_inst,62.38986784,North,direct,0
60955,85845,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,696500,3.875,0.3727,180.38,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,11880.0,CIB,577,EXP,35-44,not_inst,79.32801822,North,direct,0
91497,116387,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,4.56,0.6658,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6420.0,EXP,675,CIB,45-54,to_inst,78.11004785,south,direct,0
120388,145278,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,486500,4.5,1.4122,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6180.0,CRIF,733,CIB,35-44,not_inst,81.35451505,North,direct,0
3002,27892,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,416500,3.25,-0.2887,2558.85,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,,EXP,866,CIB,45-54,to_inst,99.64114833,south,direct,0
77772,102662,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,666500,4.0,0.5218,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,10560.0,CIB,511,CIB,35-44,not_inst,94.13841808,North,direct,0
27078,51968,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,3.5,0.7259,7834.27,240.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6840.0,CRIF,632,EXP,45-54,to_inst,72.92899408,central,direct,0
36194,61084,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,3.99,0.4748,3924.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5580.0,CRIF,553,CIB,35-44,to_inst,59.16988417,south,direct,0
81265,106155,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,66500,5.375,1.0548,2572.5,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,720.0,CIB,703,CIB,45-54,to_inst,42.08860759,south,direct,0
133169,158059,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,3.375,0.6699,9518.0,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6180.0,CRIF,604,EXP,65-74,to_inst,79.45402299,south,direct,0
25265,50155,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,,,,96.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,7020.0,EQUI,694,EXP,55-64,to_inst,,North,direct,1
77503,102393,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,286500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4800.0,EXP,784,CIB,45-54,to_inst,66.93925234,south,direct,1
37455,62345,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,56500,4.125,0.8791,1461.04,300.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2520.0,EXP,845,CIB,65-74,to_inst,52.31481481,North,direct,0
114257,139147,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,2U,1380.0,EQUI,688,EXP,65-74,to_inst,,south,direct,1
7443,32333,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,526500,4.375,0.8857,4867.18,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,11880.0,CRIF,681,EXP,35-44,not_inst,74.36440678,North,direct,0
55080,79970,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,496500,,,,300.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,8400.0,EXP,576,CIB,45-54,to_inst,106.0897436,south,direct,1
2554,27444,2019,ncf,Male,nopre,type1,p3,l2,opc,nob/c,206500,,,,360.0,not_neg,int_only,not_lpsm,1378000.0,sb,pr,home,1U,6900.0,CIB,502,CIB,45-54,to_inst,14.98548621,North,direct,1
138905,163795,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,106500,4.5,0.159,3900.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3120.0,CIB,748,EXP,35-44,to_inst,59.83146067,North,direct,0
142046,166936,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,516500,4.99,1.4379,7687.5,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,9000.0,CIB,755,CIB,25-34,to_inst,76.179941,south,direct,0
96376,121266,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,1260.0,CIB,658,CIB,55-64,to_inst,91.015625,North,direct,1
62136,87026,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,236500,4.75,1.597,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3660.0,CIB,876,CIB,55-64,to_inst,85.07194245,south,direct,0
38524,63414,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,96500,4.25,0.0663,1981.25,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,1680.0,CRIF,813,CIB,65-74,to_inst,28.55029586,North,direct,0
74519,99409,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,3.875,0.8835,2750.0,240.0,not_neg,not_int,not_lpsm,588000.0,sb,sr,home,1U,28560.0,CRIF,892,CIB,55-64,to_inst,69.13265306,south,direct,0
35934,60824,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,286500,3.25,-0.2326,9267.4,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,3000.0,EXP,688,EXP,35-44,not_inst,82.32758621,North,direct,0
99555,124445,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,436500,4.5,0.5388,8600.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7440.0,CRIF,659,CIB,35-44,not_inst,70.63106796,North,direct,0
20139,45029,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.625,0.5262,5686.25,360.0,not_neg,not_int,not_lpsm,418000.0,sb,ir,home,1U,19080.0,CRIF,823,EXP,35-44,not_inst,75.71770335,North,direct,0
4664,29554,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,4.56,0.1967,1788.5,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1800.0,CIB,892,CIB,65-74,to_inst,68.64035088,south,direct,0
129668,154558,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,4.5,0.6014,6000.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6120.0,EXP,731,CIB,35-44,not_inst,77.85326087,south,direct,0
121399,146289,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,4.375,0.0947,5431.2,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2340.0,EXP,802,CIB,25-34,to_inst,70.83333333,south,direct,0
52312,77202,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,186500,3.5,0.4943,1124.94,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,5040.0,CIB,621,EXP,35-44,to_inst,85.55045872,North,direct,0
17736,42626,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,246500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,EXP,510,CIB,35-44,to_inst,91.97761194,south,direct,1
141696,166586,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,3.625,-0.1275,1378.85,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,7740.0,CIB,805,EXP,35-44,not_inst,69.85677083,North,direct,0
132183,157073,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,546500,3.99,0.6681,1913.62,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6240.0,CRIF,793,CIB,35-44,not_inst,89.88486842,North,direct,0
80864,105754,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,4.25,0.4306,5950.0,300.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4380.0,CIB,715,CIB,35-44,to_inst,68.8547486,North,direct,0
10727,35617,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,3.99,0.4723,12608.06,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,9360.0,CIB,716,CIB,65-74,to_inst,80.36971831,North,direct,0
75242,100132,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,286500,4.375,0.1902,795.0,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,sr,home,1U,34620.0,CIB,507,EXP,55-64,to_inst,90.09433962,North,direct,0
64024,88914,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,526500,4.25,1.4473,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,CIB,756,EXP,35-44,not_inst,97.86245353,south,direct,0
94553,119443,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.3679,1513.07,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7200.0,CRIF,530,EXP,25-34,not_inst,80.02793296,North,direct,0
108133,133023,2019,ncf,Joint,pre,type3,p3,l1,nopc,nob/c,726500,3.625,0.1221,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,11520.0,EXP,749,EXP,35-44,to_inst,99.79395604,North,direct,0
17488,42378,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,486500,3.99,0.6559,4882.63,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7800.0,EXP,805,CIB,45-54,to_inst,84.16955017,North,direct,0
84863,109753,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,196500,,,,360.0,neg_amm,not_int,not_lpsm,228000.0,sb,pr,home,1U,2880.0,EXP,749,CIB,65-74,to_inst,86.18421053,North,direct,1
55934,80824,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,266500,3.375,0.081,636.94,180.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,CIB,815,CIB,35-44,to_inst,70.5026455,North,direct,0
140956,165846,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,543,EXP,45-54,not_inst,,North,direct,1
93855,118745,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,246500,4.0,1.4034,37.46,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3540.0,EXP,662,EXP,35-44,not_inst,99.39516129,central,direct,0
43665,68555,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,106500,4.75,1.3835,3407.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,7260.0,CRIF,686,EXP,35-44,to_inst,51.20192308,south,direct,0
122393,147283,2019,,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,386500,5.125,1.2044,7506.25,360.0,not_neg,not_int,not_lpsm,488000.0,sb,ir,home,1U,19080.0,EXP,882,CIB,55-64,to_inst,79.20081967,south,direct,0
79087,103977,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,486500,4.375,0.4089,9630.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7740.0,EXP,620,CIB,35-44,not_inst,82.73809524,North,direct,0
83294,108184,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.99,0.1845,0.0,360.0,not_neg,not_int,not_lpsm,1068000.0,sb,ir,home,1U,14640.0,CIB,883,EXP,45-54,not_inst,54.91573034,south,direct,0
76436,101326,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,476500,4.5,0.3707,0.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6240.0,CRIF,557,EXP,55-64,not_inst,74.68652038,North,direct,0
6626,31516,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.99,0.3574,2545.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,2340.0,CRIF,601,CIB,65-74,to_inst,39.10984848,North,direct,0
27289,52179,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,4.875,1.1355,5006.98,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7980.0,EXP,859,EXP,45-54,not_inst,73.86731392,south,direct,0
19369,44259,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,366500,,,,360.0,neg_amm,not_int,not_lpsm,438000.0,sb,pr,home,1U,4860.0,EXP,550,CIB,65-74,to_inst,83.67579909,central,direct,1
132265,157155,2019,ncf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,4.99,1.0545,5062.5,324.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,10620.0,CIB,655,EXP,25-34,to_inst,88.75545852,central,direct,0
42383,67273,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,4.125,0.0421,7587.25,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4020.0,CIB,603,EXP,45-54,to_inst,43.54103343,south,direct,0
99126,124016,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,536500,4.0,-0.0851,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,13500.0,EXP,886,EXP,45-54,not_inst,59.08590308,central,direct,0
124778,149668,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,4.5,0.1457,1886.72,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9000.0,CRIF,553,CIB,45-54,not_inst,78.20121951,North,direct,0
46725,71615,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,5.25,1.0539,2446.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4680.0,CRIF,740,CIB,45-54,to_inst,80.96330275,south,direct,0
102701,127591,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,3.125,-0.6249,1271.46,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4320.0,EXP,606,CIB,25-34,not_inst,78.84615385,North,direct,0
5699,30589,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,0.0,EXP,889,CIB,55-64,to_inst,62.68115942,south,direct,1
113690,138580,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,396500,3.375,-0.0065,5759.4,360.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,5040.0,EXP,558,EXP,35-44,to_inst,99.62311558,North,direct,0
61139,86029,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,66500,4.25,0.6269,1988.3,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,1260.0,CRIF,577,EXP,>74,to_inst,97.79411765,North,direct,0
